"id","car_model_id","name","year_begin","year_end","created_at","updated_at"
"2437","2198","Toyota Tercel III (L30)","1987","1990",NULL,NULL
"2438","2198","Toyota Tercel II (L20)","1982","1988",NULL,NULL
"2439","2198","Toyota Tercel I (L10)","1979","1982",NULL,NULL
"2440","2199","Toyota TownAce IV","1996","2007",NULL,NULL
"2441","2199","Toyota TownAce III","1992","1996",NULL,NULL
"2442","2199","Toyota TownAce II","1988","1993",NULL,NULL
"2443","2200","Toyota Tundra II Рестайлинг","2013",NULL,NULL,NULL
"2444","2200","Toyota Tundra II","2007","2013",NULL,NULL
"2445","2200","Toyota Tundra I","2000","2006",NULL,NULL
"2446","2204","Toyota Venza I Рестайлинг","2013",NULL,NULL,NULL
"2447","2204","Toyota Venza I","2008","2012",NULL,NULL
"2448","2206","Toyota Verso II","2012",NULL,NULL,NULL
"2449","2206","Toyota Verso I","2009","2012",NULL,NULL
"2450","2208","Toyota Vios III","2013",NULL,NULL,NULL
"2451","2208","Toyota Vios II","2007","2013",NULL,NULL
"2452","2208","Toyota Vios I","2003","2007",NULL,NULL
"2453","2209","Toyota Vista V (V50)","1998","2003",NULL,NULL
"2454","2209","Toyota Vista IV (V40)","1994","1998",NULL,NULL
"2455","2209","Toyota Vista III (V30)","1990","1994",NULL,NULL
"2456","2209","Toyota Vista II (V20)","1987","1990",NULL,NULL
"2457","2209","Toyota Vista I (V10)","1982","1986",NULL,NULL
"2458","2210","Toyota Vitz III (XP130)","2010",NULL,NULL,NULL
"2459","2210","Toyota Vitz II (XP90)","2005","2011",NULL,NULL
"2460","2210","Toyota Vitz I (P10)","1998","2005",NULL,NULL
"2461","2214","Toyota WiLL II (VS)","2001","2004",NULL,NULL
"2462","2214","Toyota WiLL I (Vi)","1999","2001",NULL,NULL
"2463","2215","Toyota Windom III (XV30)","2001","2003",NULL,NULL
"2464","2215","Toyota Windom II (XV20)","1996","2001",NULL,NULL
"2465","2215","Toyota Windom I (XV10)","1991","1996",NULL,NULL
"2466","2217","Toyota Yaris III","2010","2014",NULL,NULL
"2467","2217","Toyota Yaris II","2005","2012",NULL,NULL
"2468","2217","Toyota Yaris I","1999","2005",NULL,NULL
"2469","75","Audi 100 IV (C4)","1990","1994",NULL,NULL
"2470","75","Audi 100 III (C3)","1982","1991",NULL,NULL
"2471","75","Audi 100 II (C2)","1976","1983",NULL,NULL
"2472","75","Audi 100 I (C1)","1968","1976",NULL,NULL
"2474","1392","Nissan Micra IV Рестайлинг","2014",NULL,NULL,NULL
"2475","1392","Nissan Micra IV (K13)","2010","2013",NULL,NULL
"2476","1392","Nissan Micra III (K12)","2003","2010",NULL,NULL
"2477","1392","Nissan Micra II (K11)","1992","2002",NULL,NULL
"2478","1392","Nissan Micra I (K10)","1982","1992",NULL,NULL
"2480","1717","Subaru Impreza IV","2011",NULL,NULL,NULL
"2481","1717","Subaru Impreza III","2007","2014",NULL,NULL
"2482","1717","Subaru Impreza II Рестайлинг 2","2005","2007",NULL,NULL
"2483","1717","Subaru Impreza II Рестайлинг 1","2002","2005",NULL,NULL
"2484","1717","Subaru Impreza II","2000","2002",NULL,NULL
"2485","1717","Subaru Impreza I","1992","2000",NULL,NULL
"2486","825","Hyundai Equus I Рестайлинг","2013",NULL,NULL,NULL
"2487","1208","Mercedes-Benz V-classe I (W638)","1996","2003",NULL,NULL
"2488","1838","Toyota Harrier III (XU60)","2013",NULL,NULL,NULL
"2489","1840","Toyota Highlander III (U50)","2013",NULL,NULL,NULL
"2490","2220","Chevrolet Silverado III (K2XX)","2013",NULL,NULL,NULL
"2491","2220","Chevrolet Silverado II (GMT900)","2007","2013",NULL,NULL
"2492","2220","Chevrolet Silverado I (GMT800)","1999","2007",NULL,NULL
"2493","2221","Citroen Jumpy II","2007",NULL,NULL,NULL
"2494","2221","Citroen Jumpy I","1996","2007",NULL,NULL
"2495","2222","Fiat Scudo II","2007",NULL,NULL,NULL
"2496","2222","Fiat Scudo I","1996","2007",NULL,NULL
"2497","2225","Mercedes-Benz Vito II (W639) Рестайлинг","2010",NULL,NULL,NULL
"2498","2225","Mercedes-Benz Vito II (W639)","2003","2010",NULL,NULL
"2499","2225","Mercedes-Benz Vito I (W638)","1996","2003",NULL,NULL
"2501","2229","Peugeot Expert II","2007",NULL,NULL,NULL
"2502","2229","Peugeot Expert I","1996","2007",NULL,NULL
"2504","2234","Volkswagen California California T5","2003",NULL,NULL,NULL
"2505","2234","Volkswagen California California T4","1991","2003",NULL,NULL
"2506","2235","Volkswagen Caravelle Caravelle T5","2003",NULL,NULL,NULL
"2507","2235","Volkswagen Caravelle Caravelle T4","1990","2003",NULL,NULL
"2508","2235","Volkswagen Caravelle Caravelle T3","1980","1991",NULL,NULL
"2509","2236","Volkswagen Transporter T5","2003",NULL,NULL,NULL
"2510","2236","Volkswagen Transporter T4","1990","2003",NULL,NULL
"2512","1374","Nissan Elgrand III (E52)","2010",NULL,NULL,NULL
"2830","23","147","2000","2010",NULL,NULL
"2831","25","156","1997","2007",NULL,NULL
"2832","26","159","2005","2011",NULL,NULL
"2833","33","8C Competizione","2007","2010",NULL,NULL
"2834","35","Alfasud","1972","1984",NULL,NULL
"2835","36","Alfetta","1974","1987",NULL,NULL
"2836","56","10","1984","2006",NULL,NULL
"2837","59","Rocsta","1989","1998",NULL,NULL
"2838","62","DB7","1994","2004",NULL,NULL
"2839","64","DBS","2007","2012",NULL,NULL
"2840","65","Lagonda","1976","1997",NULL,NULL
"2841","70","V12 Vantage","2008",NULL,NULL,NULL
"2842","73","V8 Zagato","1986","1989",NULL,NULL
"2843","80","A1","2010",NULL,NULL,NULL
"2844","102","RS5","2010",NULL,NULL,NULL
"2845","105","S1","2014",NULL,NULL,NULL
"2846","106","S2","1990","1995",NULL,NULL
"2847","114","Audi TT III (8S)","2014",NULL,NULL,NULL
"2848","120","Metro","1980","1990",NULL,NULL
"2849","122","Montego","1984","1994",NULL,NULL
"2850","131","Continental","1984","2007",NULL,NULL
"2851","145","4er","2013",NULL,NULL,NULL
"2852","158","Z3","1995","2003",NULL,NULL
"2853","184","EB 16.4 Veyron","2003",NULL,NULL,NULL
"2854","195","Reatta","1988","1993",NULL,NULL
"2855","199","Roadmaster","1991","1996",NULL,NULL
"2856","200","Skylark","1992","1998",NULL,NULL
"2857","204","F3","2005",NULL,NULL,NULL
"2858","208","G3","2009",NULL,NULL,NULL
"2859","216","ATS","2012",NULL,NULL,NULL
"2860","233","C12","1998","2003",NULL,NULL
"2862","259","Astra","1998","2004",NULL,NULL
"2863","277","Colorado","2004","2012",NULL,NULL
"2864","278","Corsa","1994","2001",NULL,NULL
"2865","289","Kalos","2003","2008",NULL,NULL
"2866","290","Lacetti","2004","2013",NULL,NULL
"2867","296","Metro","1998","2007",NULL,NULL
"2868","301","Nubira","2003","2004",NULL,NULL
"2869","306","S-10 Pickup","1993","2002",NULL,NULL
"2870","308","Sonic","2011",NULL,NULL,NULL
"2871","318","200","2010","2014",NULL,NULL
"2872","324","Crossfire","2003","2007",NULL,NULL
"2873","329","Le Baron","1982","1996",NULL,NULL
"2874","336","PT Cruiser","2000","2010",NULL,NULL
"2875","339","Stratus","1995","2000",NULL,NULL
"2876","342","Viper","1992","2002",NULL,NULL
"2877","346","AMI","1961","1978",NULL,NULL
"2878","347","Ax","1986","1998",NULL,NULL
"2879","349","BX","1982","1994",NULL,NULL
"2880","352","C1","2005",NULL,NULL,NULL
"2881","364","DS3","2009",NULL,NULL,NULL
"2882","369","GS","1971","1986",NULL,NULL
"2883","371","Saxo","1996","2004",NULL,NULL
"2884","375","Xsara","1997","2004",NULL,NULL
"2885","377","ZX","1991","1998",NULL,NULL
"2886","380","1300","1969","1978",NULL,NULL
"2887","381","1310","1983","2006",NULL,NULL
"2888","400","Kalos","2002","2006",NULL,NULL
"2889","401","Korando","1999","2001",NULL,NULL
"2890","402","Lacetti","2003","2009",NULL,NULL
"2891","403","Lanos (Sens)","1997","2002",NULL,NULL
"2892","412","Racer","1986","1995",NULL,NULL
"2893","418","46","1974","1976",NULL,NULL
"2894","419","66","1972","1975",NULL,NULL
"2895","433","Feroza","1988","1998",NULL,NULL
"2896","435","Leeza","1986","1994",NULL,NULL
"2897","442","Opti","1992","2002",NULL,NULL
"2898","444","Rocky","1987","1998",NULL,NULL
"2899","465","Bluebird","1976","1981",NULL,NULL
"2900","470","Stanza","1977","1981",NULL,NULL
"2901","471","Sunny","1973","1983",NULL,NULL
"2902","474","Guara","1993","2001",NULL,NULL
"2903","487","Aries","1981","1989",NULL,NULL
"2904","516","Rich","2007","2009",NULL,NULL
"2905","517","Assol","1998","2002",NULL,NULL
"2906","519","Orion","1998","2002",NULL,NULL
"2907","523","Summit","1989","1996",NULL,NULL
"2908","536","Oley","2012",NULL,NULL,NULL
"2909","539","Vita","2006",NULL,NULL,NULL
"2910","540","208/308","1974","1989",NULL,NULL
"2911","541","328","1985","1989",NULL,NULL
"2912","542","348","1989","1995",NULL,NULL
"2913","543","360","1999","2004",NULL,NULL
"2914","547","458","2009",NULL,NULL,NULL
"2915","551","550","1996","2001",NULL,NULL
"2916","552","575M","2002","2006",NULL,NULL
"2917","553","599","2006","2012",NULL,NULL
"2918","558","F355","1994","1999",NULL,NULL
"2919","560","F430","2004","2009",NULL,NULL
"2920","561","F50","1995","1997",NULL,NULL
"2921","564","Mondial","1980","1993",NULL,NULL
"2922","566","124","1966","1985",NULL,NULL
"2923","568","127","1971","1986",NULL,NULL
"2924","569","128","1969","1984",NULL,NULL
"2925","570","130","1969","1978",NULL,NULL
"2926","571","131","1974","1985",NULL,NULL
"2927","587","Duna","1987","1991",NULL,NULL
"2928","592","Marea","1996","2002",NULL,NULL
"2929","594","Palio","1996","2003",NULL,NULL
"2930","598","Regata","1983","1990",NULL,NULL
"2931","603","Stilo","2001","2007",NULL,NULL
"2932","605","Tempra","1990","1998",NULL,NULL
"2933","606","Tipo","1987","1995",NULL,NULL
"2934","617","Consul","1972","1976",NULL,NULL
"2935","666","Tempo","1984","1995",NULL,NULL
"2936","672","125p","1967","1992",NULL,NULL
"2937","680","Emgrand EC7","2009",NULL,NULL,NULL
"2938","689","MR","2000","2007",NULL,NULL
"2939","690","Metro","1989","1997",NULL,NULL
"2940","694","Tracker","1989","1998",NULL,NULL
"2941","696","Canyon","2004","2013",NULL,NULL
"2942","698","Jimmy","1991","2001",NULL,NULL
"2943","701","GMC Sierra IV (K2XX)","2013",NULL,NULL,NULL
"2944","712","Deer","2005",NULL,NULL,NULL
"2945","731","3","2010",NULL,NULL,NULL
"2946","736","Apollo","1991","1996",NULL,NULL
"2947","737","Astra","1999","2004",NULL,NULL
"2948","751","Vectra","1998","2001",NULL,NULL
"2949","762","Concerto","1988","1995",NULL,NULL
"2950","777","HR-V","1998","2006",NULL,NULL
"2951","785","Logo","1996","2001",NULL,NULL
"2952","815","H1","1992","2006",NULL,NULL
"2953","816","H2","2002","2009",NULL,NULL
"2954","827","Galloper","1991","2003",NULL,NULL
"2955","830","Getz","2002","2011",NULL,NULL
"2956","833","i20","2008",NULL,NULL,NULL
"2957","835","i40","2011",NULL,NULL,NULL
"2958","849","Hyundai Sonata VII (LF)","2014",NULL,NULL,NULL
"2959","876","Elba","1991","1997",NULL,NULL
"2960","877","Mille","1994","1997",NULL,NULL
"2961","894","KB","1980","1988",NULL,NULL
"2962","900","TF (Pickup)","1988","2002",NULL,NULL
"2963","906","J3 (Tongyue,Tojoy)","2009",NULL,NULL,NULL
"2964","915","F-Type","2013",NULL,NULL,NULL
"2965","917","X-Type","2001","2009",NULL,NULL
"2966","934","Avella","1993","2000",NULL,NULL
"2967","952","Pride","1990","2002",NULL,NULL
"2968","973","Aventador","2011",NULL,NULL,NULL
"2969","975","Diablo","1990","2001",NULL,NULL
"2970","983","Murcielago","2001","2010",NULL,NULL
"2971","988","Beta","1974","1984",NULL,NULL
"2972","989","Dedra","1989","1999",NULL,NULL
"2973","992","Gamma","1976","1984",NULL,NULL
"2974","994","Kappa","1994","2000",NULL,NULL
"2975","995","Lybra","1999","2006",NULL,NULL
"2976","1006","Defender","1983",NULL,NULL,NULL
"2977","1009","Range Rover Evoque","2011",NULL,NULL,NULL
"2978","1032","Breez (520)","2006",NULL,NULL,NULL
"2979","1073","MM","1990","2000",NULL,NULL
"2980","1080","LM 400","1994","1998",NULL,NULL
"2981","1081","LM 500","1994","1998",NULL,NULL
"2982","1091","Baleno","1999","2007",NULL,NULL
"2983","1093","Gypsy","1983",NULL,NULL,NULL
"2984","1101","4200 GT","2002","2007",NULL,NULL
"2985","1103","Biturbo","1981","1994",NULL,NULL
"2986","1107","GranTurismo","2007",NULL,NULL,NULL
"2987","1118","57","2002","2012",NULL,NULL
"2988","1132","Atenza","2002","2008",NULL,NULL
"2989","1181","MP4-12C","2011",NULL,NULL,NULL
"2990","1206","SLR McLaren","2003","2009",NULL,NULL
"2991","1207","SLS AMG","2010",NULL,NULL,NULL
"2992","1211","W114","1968","1977",NULL,NULL
"2993","1213","W123","1975","1985",NULL,NULL
"2994","1214","W124","1985","1993",NULL,NULL
"2995","1218","Marauder","2002","2004",NULL,NULL
"2996","1220","Marquis","1979","1982",NULL,NULL
"2997","1228","Tracer","1991","1999",NULL,NULL
"2998","1236","6","2010",NULL,NULL,NULL
"2999","1240","MGB","1966","1980",NULL,NULL
"3000","1246","ZR","2001","2005",NULL,NULL
"3001","1247","ZS","2001","2005",NULL,NULL
"3002","1248","ZT","2001","2005",NULL,NULL
"3003","1263","3000 GT","1990","2001",NULL,NULL
"3004","1267","Carisma","1995","2003",NULL,NULL
"3005","1302","Pajero iO","1998","2007",NULL,NULL
"3006","1305","Pajero Pinin","1998","2007",NULL,NULL
"3007","1312","Sigma","1990","1996",NULL,NULL
"3008","1345","Marina","1971","1980",NULL,NULL
"3009","1352","350Z","2002","2009",NULL,NULL
"3010","1353","370Z","2009",NULL,NULL,NULL
"3011","1393","Mistral","1994","1999",NULL,NULL
"3012","1398","NP 300","2008",NULL,NULL,NULL
"3013","1408","Achieva","1991","1998",NULL,NULL
"3014","1409","Alero","1999","2004",NULL,NULL
"3015","1413","Cutlass Calais","1984","1991",NULL,NULL
"3016","1414","Cutlass Ciera","1982","1997",NULL,NULL
"3017","1415","Cutlass Supreme","1988","1998",NULL,NULL
"3018","1429","Campo","1991","2000",NULL,NULL
"3019","1452","Vita","1994","2006",NULL,NULL
"3020","1456","Zonda","1999","2013",NULL,NULL
"3021","1457","Esperante","2000",NULL,NULL,NULL
"3022","1468","104","1972","1988",NULL,NULL
"3023","1470","107","2005","2014",NULL,NULL
"3024","1472","204","1965","1977",NULL,NULL
"3025","1473","205","1983","1998",NULL,NULL
"3026","1474","206","1998",NULL,NULL,NULL
"3027","1475","207","2006",NULL,NULL,NULL
"3028","1476","208","2012",NULL,NULL,NULL
"3029","1479","304","1969","1980",NULL,NULL
"3030","1480","305","1977","1990",NULL,NULL
"3031","1481","306","1993","2003",NULL,NULL
"3032","1482","307","2001","2011",NULL,NULL
"3033","1484","309","1985","1993",NULL,NULL
"3034","1487","405","1987","1996",NULL,NULL
"3035","1488","406","1995","2004",NULL,NULL
"3036","1489","407","2004","2010",NULL,NULL
"3037","1492","504","1968","1989",NULL,NULL
"3038","1493","505","1979","1993",NULL,NULL
"3039","1494","508","2011",NULL,NULL,NULL
"3040","1506","Caravelle","1983","1988",NULL,NULL
"3041","1508","Neon","1993","2001",NULL,NULL
"3042","1510","Sundance","1986","1994",NULL,NULL
"3043","1513","6000","1982","1991",NULL,NULL
"3044","1518","G4","2005","2010",NULL,NULL
"3045","1519","G5","2004","2010",NULL,NULL
"3046","1520","G6","2004","2009",NULL,NULL
"3047","1529","Solstice","2005","2009",NULL,NULL
"3048","1531","Sunfire","1995","2005",NULL,NULL
"3049","1541","944","1981","1991",NULL,NULL
"3050","1543","968","1991","1995",NULL,NULL
"3051","1562","Wira (400 Series)","1995","2007",NULL,NULL
"3052","1567","3","2013",NULL,NULL,NULL
"3053","1570","11","1983","1988",NULL,NULL
"3054","1571","12","1969","1980",NULL,NULL
"3055","1576","18","1978","1986",NULL,NULL
"3056","1579","21","1983","1994",NULL,NULL
"3057","1582","4","1962","1991",NULL,NULL
"3058","1618","Phantom","2003",NULL,NULL,NULL
"3059","1623","100","1994","2000",NULL,NULL
"3060","1625","25","1999","2005",NULL,NULL
"3061","1627","45","1999","2005",NULL,NULL
"3062","1629","75","1999","2005",NULL,NULL
"3063","1630","800","1986","1999",NULL,NULL
"3064","1631","Metro","1987","1994",NULL,NULL
"3065","1632","Mini","1989","2000",NULL,NULL
"3066","1642","9000","1984","1998",NULL,NULL
"3067","1645","99","1967","1984",NULL,NULL
"3068","1647","PS-10","2007","2011",NULL,NULL
"3069","1648","Astra","2008","2009",NULL,NULL
"3070","1650","ION","2003","2007",NULL,NULL
"3071","1668","Altea","2004",NULL,NULL,NULL
"3072","1671","Exeo","2009","2013",NULL,NULL
"3073","1672","Fura","1982","1986",NULL,NULL
"3074","1682","Citigo","2011",NULL,NULL,NULL
"3075","1684","Favorit","1989","2000",NULL,NULL
"3076","1687","Rapid","2012",NULL,NULL,NULL
"3077","1696","C12","2006","2008",NULL,NULL
"3078","1697","C8","2000",NULL,NULL,NULL
"3079","1733","Vivio","1992","2000",NULL,NULL
"3080","1738","Baleno","1995","2007",NULL,NULL
"3081","1744","Forenza","2003","2008",NULL,NULL
"3082","1746","Ignis","2000","2008",NULL,NULL
"3083","1766","Avenger","1970","1981",NULL,NULL
"3084","1768","Samba","1981","1986",NULL,NULL
"3085","1779","T613","1973","1996",NULL,NULL
"3086","1780","T700","1996","1999",NULL,NULL
"3087","1795","Altezza","1998","2005",NULL,NULL
"3088","1806","Blizzard","1984","1994",NULL,NULL
"3089","1813","Cavalier","1995","2000",NULL,NULL
"3090","1830","Echo","1999","2005",NULL,NULL
"3091","1851","1.1","1990","1991",NULL,NULL
"3092","1852","P 601","1963","1990",NULL,NULL
"3093","1853","Tramontana","2007",NULL,NULL,NULL
"3094","1854","TR7","1975","1981",NULL,NULL
"3095","1856","280","1980","1986",NULL,NULL
"3096","1857","350","1983","1989",NULL,NULL
"3097","1860","420","1984","1989",NULL,NULL
"3098","1868","Tuscan","1999","2006",NULL,NULL
"3099","1873","Carlton","1984","1994",NULL,NULL
"3100","1875","Chevette","1975","1985",NULL,NULL
"3101","1880","Nova","1982","1993",NULL,NULL
"3102","1881","Omega","1994","2004",NULL,NULL
"3103","1882","Royale","1978","1987",NULL,NULL
"3104","1895","210","1984","1995",NULL,NULL
"3105","1901","Bora","1998","2005",NULL,NULL
"3106","1913","Kaefer","1949","2000",NULL,NULL
"3107","1920","Pointer","2003","2009",NULL,NULL
"3108","1926","Taro","1989","1997",NULL,NULL
"3109","1931","up!","2011",NULL,NULL,NULL
"3110","1934","140 Series","1966","1975",NULL,NULL
"3111","1936","240 Series","1974","1993",NULL,NULL
"3112","1937","260 Series","1974","1982",NULL,NULL
"3113","1938","300 Series","1975","1991",NULL,NULL
"3114","1942","66","1975","1979",NULL,NULL
"3115","1943","740","1983","1992",NULL,NULL
"3116","1944","760","1981","1992",NULL,NULL
"3117","1946","850","1991","1997",NULL,NULL
"3118","1947","940","1988","1998",NULL,NULL
"3119","1948","960","1990","1997",NULL,NULL
"3120","1968","1.3","1988","1991",NULL,NULL
"3121","1969","353","1966","1989",NULL,NULL
"3122","1980","Yugo","1990","2008",NULL,NULL
"3123","1982","Admiral","2007","2009",NULL,NULL
"3124","1990","Рысь","2009",NULL,NULL,NULL
"3125","1999","2108","1980","2005",NULL,NULL
"3126","2004","2112","1999","2009",NULL,NULL
"3127","2015","Granta","2011",NULL,NULL,NULL
"3128","2018","Priora","2007",NULL,NULL,NULL
"3129","2027","3102 «Волга»","1982","2009",NULL,NULL
"3130","2028","31029 «Волга»","1992","1998",NULL,NULL
"3131","2031","3110 «Волга»","1997","2008",NULL,NULL
"3132","2034","69","1953","1972",NULL,NULL
"3133","2036","М-20 «Победа»","1946","1958",NULL,NULL
"3134","2040","1105 «Дана»","1993","2010",NULL,NULL
"3135","2044","Chance","2009",NULL,NULL,NULL
"3136","2045","Forza","2011","2012",NULL,NULL
"3137","2046","Sens","2007","2009",NULL,NULL
"3138","2047","Vida","2012",NULL,NULL,NULL
"3139","2054","2717","1999","2012",NULL,NULL
"3140","2066","400","1946","1956",NULL,NULL
"3141","2067","401","1954","1956",NULL,NULL
"3142","2090","Road Partner","2008","2011",NULL,NULL
"3143","2091","Tager","2008","2011",NULL,NULL
"3144","2093","3151","1985","2003",NULL,NULL
"3145","2098","469","1972","2011",NULL,NULL
"3146","2099","Hunter","2003",NULL,NULL,NULL
"3147","2143","Titan","2004",NULL,NULL,NULL
"3148","2182","Scepter","1991","1996",NULL,NULL
"3149","2228","108","2014",NULL,NULL,NULL
"3150","2233","Amarok","2010",NULL,NULL,NULL
"3151","2241","650S","2014",NULL,NULL,NULL
"3152","2243","Nissan Caravan IV (E25)","2001","2012",NULL,NULL
"3153","2243","Nissan Caravan III (E24)","1986","2001",NULL,NULL
"3154","2243","Nissan Caravan II (E23)","1982","1988",NULL,NULL
"3155","2245","Nissan Urvan IV (E25)","2001","2012",NULL,NULL
"3156","2245","Nissan Urvan III (E24)","1986","2001",NULL,NULL
"3157","352","Citroen C1 II","2014",NULL,NULL,NULL
"3158","352","Citroen C1 I","2005","2014",NULL,NULL
"3159","1597","Renault Latitude I Рестайлинг","2013",NULL,NULL,NULL
"3160","1597","Renault Latitude I","2010","2013",NULL,NULL
"3161","2248","M11 (A3)","2008",NULL,NULL,NULL
"3162","2251","Vitara","1988","2006",NULL,NULL
"5485","2143","Nissan Titan","2004",NULL,NULL,NULL
"5486","2182","Toyota Scepter","1991","1996",NULL,NULL
"5487","2199","Toyota TownAce I","1982","1988",NULL,NULL
"5488","2228","Peugeot 108","2014",NULL,NULL,NULL
"5489","2233","Volkswagen Amarok","2010",NULL,NULL,NULL
"5490","2241","McLaren 650S","2014",NULL,NULL,NULL
"5491","2248","Chery M11 (A3)","2008",NULL,NULL,NULL
"5492","2251","Suzuki Vitara","1988","2006",NULL,NULL
"5496","23","Alfa Romeo 147","2000","2010",NULL,NULL
"5497","25","Alfa Romeo 156","1997","2007",NULL,NULL
"5498","26","Alfa Romeo 159","2005","2011",NULL,NULL
"5499","33","Alfa Romeo 8C Competizione","2007","2010",NULL,NULL
"5500","35","Alfa Romeo Alfasud","1972","1984",NULL,NULL
"5501","36","Alfa Romeo Alfetta","1974","1987",NULL,NULL
"5502","56","Aro 10","1984","2006",NULL,NULL
"5503","59","Asia Rocsta","1989","1998",NULL,NULL
"5504","62","Aston Martin DB7","1994","2004",NULL,NULL
"5505","64","Aston Martin DBS","2007","2012",NULL,NULL
"5506","65","Aston Martin Lagonda","1976","1997",NULL,NULL
"5507","70","Aston Martin V12 Vantage","2008",NULL,NULL,NULL
"5508","73","Aston Martin V8 Zagato","1986","1989",NULL,NULL
"5509","80","Audi A1","2010",NULL,NULL,NULL
"5510","102","Audi RS5","2010",NULL,NULL,NULL
"5511","105","Audi S1","2014",NULL,NULL,NULL
"5512","106","Audi S2","1990","1995",NULL,NULL
"5513","120","Austin Metro","1980","1990",NULL,NULL
"5514","122","Austin Montego","1984","1994",NULL,NULL
"5515","131","Bentley Continental","1984","2007",NULL,NULL
"5516","145","BMW 4er","2013",NULL,NULL,NULL
"5517","158","BMW Z3","1995","2003",NULL,NULL
"5518","184","Bugatti EB 16.4 Veyron","2003",NULL,NULL,NULL
"5519","195","Buick Reatta","1988","1993",NULL,NULL
"5520","199","Buick Roadmaster","1991","1996",NULL,NULL
"5521","200","Buick Skylark","1992","1998",NULL,NULL
"5522","204","BYD F3","2005",NULL,NULL,NULL
"5523","208","BYD G3","2009",NULL,NULL,NULL
"5524","216","Cadillac ATS","2012",NULL,NULL,NULL
"5525","233","Callaway C12","1998","2003",NULL,NULL
"5526","259","Chevrolet Astra","1998","2004",NULL,NULL
"5527","277","Chevrolet Colorado","2004","2012",NULL,NULL
"5528","278","Chevrolet Corsa","1994","2001",NULL,NULL
"5529","289","Chevrolet Kalos","2003","2008",NULL,NULL
"5530","290","Chevrolet Lacetti","2004","2013",NULL,NULL
"5531","296","Chevrolet Metro","1998","2007",NULL,NULL
"5532","301","Chevrolet Nubira","2003","2004",NULL,NULL
"5533","306","Chevrolet S-10 Pickup","1993","2002",NULL,NULL
"5534","308","Chevrolet Sonic","2011",NULL,NULL,NULL
"5535","318","Chrysler 200 II","2014",NULL,NULL,NULL
"5536","318","Chrysler 200 I","2010","2014",NULL,NULL
"5537","324","Chrysler Crossfire","2003","2007",NULL,NULL
"5538","329","Chrysler Le Baron","1982","1996",NULL,NULL
"5539","336","Chrysler PT Cruiser","2000","2010",NULL,NULL
"5540","339","Chrysler Stratus","1995","2000",NULL,NULL
"5541","342","Chrysler Viper","1992","2002",NULL,NULL
"5542","346","Citroen AMI","1961","1978",NULL,NULL
"5543","347","Citroen Ax","1986","1998",NULL,NULL
"5544","349","Citroen BX","1982","1994",NULL,NULL
"5545","364","Citroen DS3","2009",NULL,NULL,NULL
"5546","369","Citroen GS","1971","1986",NULL,NULL
"5547","371","Citroen Saxo","1996","2004",NULL,NULL
"5548","375","Citroen Xsara","1997","2004",NULL,NULL
"5549","377","Citroen ZX","1991","1998",NULL,NULL
"5550","380","Dacia 1300","1969","1978",NULL,NULL
"5551","381","Dacia 1310","1983","2006",NULL,NULL
"5552","400","Daewoo Kalos","2002","2006",NULL,NULL
"5553","401","Daewoo Korando","1999","2001",NULL,NULL
"5554","402","Daewoo Lacetti","2003","2009",NULL,NULL
"5555","403","Daewoo Lanos (Sens)","1997","2002",NULL,NULL
"5556","412","Daewoo Racer","1986","1995",NULL,NULL
"5557","418","DAF 46","1974","1976",NULL,NULL
"5558","419","DAF 66","1972","1975",NULL,NULL
"5559","433","Daihatsu Feroza","1988","1998",NULL,NULL
"5560","435","Daihatsu Leeza","1986","1994",NULL,NULL
"5561","442","Daihatsu Opti","1992","2002",NULL,NULL
"5562","444","Daihatsu Rocky","1987","1998",NULL,NULL
"5563","465","Datsun Bluebird","1976","1981",NULL,NULL
"5564","470","Datsun Stanza","1977","1981",NULL,NULL
"5565","471","Datsun Sunny","1973","1983",NULL,NULL
"5566","474","De Tomaso Guara","1993","2001",NULL,NULL
"5567","487","Dodge Aries","1981","1989",NULL,NULL
"5568","516","DongFeng Rich","2007","2009",NULL,NULL
"5569","517","Doninvest Assol","1998","2002",NULL,NULL
"5570","519","Doninvest Orion","1998","2002",NULL,NULL
"5571","523","Eagle Summit","1989","1996",NULL,NULL
"5572","536","FAW Oley","2012",NULL,NULL,NULL
"5573","539","FAW Vita","2006",NULL,NULL,NULL
"5574","540","Ferrari 208/308","1974","1989",NULL,NULL
"5575","541","Ferrari 328","1985","1989",NULL,NULL
"5576","542","Ferrari 348","1989","1995",NULL,NULL
"5577","543","Ferrari 360","1999","2004",NULL,NULL
"5578","547","Ferrari 458","2009",NULL,NULL,NULL
"5579","551","Ferrari 550","1996","2001",NULL,NULL
"5580","552","Ferrari 575M","2002","2006",NULL,NULL
"5581","553","Ferrari 599","2006","2012",NULL,NULL
"5582","558","Ferrari F355","1994","1999",NULL,NULL
"5583","560","Ferrari F430","2004","2009",NULL,NULL
"5584","561","Ferrari F50","1995","1997",NULL,NULL
"5585","564","Ferrari Mondial","1980","1993",NULL,NULL
"5586","566","Fiat 124","1966","1985",NULL,NULL
"5587","568","Fiat 127","1971","1986",NULL,NULL
"5588","569","Fiat 128","1969","1984",NULL,NULL
"5589","570","Fiat 130","1969","1978",NULL,NULL
"5590","571","Fiat 131","1974","1985",NULL,NULL
"5591","587","Fiat Duna","1987","1991",NULL,NULL
"5592","592","Fiat Marea","1996","2002",NULL,NULL
